study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_name	library_layout	fastq_bytes	fastq_ftp
PRJNA396019	SAMN07544836	SRS2452846	SRX3117903	SRR5960040	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell164	PAIRED	15860208;22331578	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960040/SRR5960040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960040/SRR5960040_2.fastq.gz
PRJNA396019	SAMN07544837	SRS2452844	SRX3117902	SRR5960041	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell165	PAIRED	16783272;24683094	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960041/SRR5960041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960041/SRR5960041_2.fastq.gz
PRJNA396019	SAMN07544838	SRS2452843	SRX3117901	SRR5960042	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell166	PAIRED	12943838;18928794	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960042/SRR5960042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960042/SRR5960042_2.fastq.gz
PRJNA396019	SAMN07544721	SRS2452845	SRX3117900	SRR5960043	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell49	PAIRED	12689489;19949935	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960043/SRR5960043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960043/SRR5960043_2.fastq.gz
PRJNA396019	SAMN07544687	SRS2452842	SRX3117899	SRR5960044	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell15	PAIRED	29868028;45233153	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960044/SRR5960044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960044/SRR5960044_2.fastq.gz
PRJNA396019	SAMN07544778	SRS2452841	SRX3117898	SRR5960045	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell106	PAIRED	8905118;12671854	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960045/SRR5960045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960045/SRR5960045_2.fastq.gz
PRJNA396019	SAMN07544777	SRS2452840	SRX3117897	SRR5960046	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell105	PAIRED	13561775;19784016	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960046/SRR5960046_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960046/SRR5960046_2.fastq.gz
PRJNA396019	SAMN07544772	SRS2452839	SRX3117896	SRR5960047	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell100	PAIRED	10742049;15835183	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960047/SRR5960047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960047/SRR5960047_2.fastq.gz
PRJNA396019	SAMN07544771	SRS2452838	SRX3117895	SRR5960048	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell99	PAIRED	30482437;45410158	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960048/SRR5960048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960048/SRR5960048_2.fastq.gz
PRJNA396019	SAMN07544770	SRS2452836	SRX3117894	SRR5960049	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell98	PAIRED	29317313;44319571	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960049/SRR5960049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960049/SRR5960049_2.fastq.gz
PRJNA396019	SAMN07544769	SRS2452837	SRX3117893	SRR5960050	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell97	PAIRED	20770959;30170756	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960050/SRR5960050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960050/SRR5960050_2.fastq.gz
PRJNA396019	SAMN07544776	SRS2452835	SRX3117892	SRR5960051	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell104	PAIRED	9697860;14094479	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960051/SRR5960051_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960051/SRR5960051_2.fastq.gz
PRJNA396019	SAMN07544775	SRS2452834	SRX3117891	SRR5960052	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell103	PAIRED	8473255;11929012	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960052/SRR5960052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960052/SRR5960052_2.fastq.gz
PRJNA396019	SAMN07544774	SRS2452833	SRX3117890	SRR5960053	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell102	PAIRED	10788943;16146730	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960053/SRR5960053_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960053/SRR5960053_2.fastq.gz
PRJNA396019	SAMN07544773	SRS2452832	SRX3117889	SRR5960054	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell101	PAIRED	9810080;13954081	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960054/SRR5960054_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960054/SRR5960054_2.fastq.gz
PRJNA396019	SAMN07544727	SRS2452831	SRX3117888	SRR5960055	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell55	PAIRED	12274492;17889104	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960055/SRR5960055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960055/SRR5960055_2.fastq.gz
PRJNA396019	SAMN07544728	SRS2452830	SRX3117887	SRR5960056	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell56	PAIRED	15809162;22549824	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960056/SRR5960056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960056/SRR5960056_2.fastq.gz
PRJNA396019	SAMN07544556	SRS2453327	SRX3118384	SRR5960057	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell138	PAIRED	38562161;44318408	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960057/SRR5960057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960057/SRR5960057_2.fastq.gz
PRJNA396019	SAMN07544555	SRS2453325	SRX3118383	SRR5960058	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell137	PAIRED	32057403;37806233	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960058/SRR5960058_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960058/SRR5960058_2.fastq.gz
PRJNA396019	SAMN07544554	SRS2453328	SRX3118382	SRR5960059	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell136	PAIRED	148835528;172857022	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960059/SRR5960059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960059/SRR5960059_2.fastq.gz
PRJNA396019	SAMN07544553	SRS2453324	SRX3118381	SRR5960060	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell135	PAIRED	60522883;73274351	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960060/SRR5960060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960060/SRR5960060_2.fastq.gz
PRJNA396019	SAMN07544552	SRS2453323	SRX3118380	SRR5960061	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell134	PAIRED	9175151;10397967	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960061/SRR5960061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960061/SRR5960061_2.fastq.gz
PRJNA396019	SAMN07544551	SRS2453322	SRX3118379	SRR5960062	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell133	PAIRED	88562417;105060649	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960062/SRR5960062_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960062/SRR5960062_2.fastq.gz
PRJNA396019	SAMN07544550	SRS2453321	SRX3118378	SRR5960063	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell132	PAIRED	30468326;36104705	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960063/SRR5960063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960063/SRR5960063_2.fastq.gz
PRJNA396019	SAMN07544549	SRS2453320	SRX3118377	SRR5960064	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell131	PAIRED	94772531;108444701	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960064/SRR5960064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960064/SRR5960064_2.fastq.gz
PRJNA396019	SAMN07544558	SRS2453319	SRX3118376	SRR5960065	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell140	PAIRED	83501241;99500293	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960065/SRR5960065_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960065/SRR5960065_2.fastq.gz
PRJNA396019	SAMN07544557	SRS2453317	SRX3118375	SRR5960066	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell139	PAIRED	80504962;95597860	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960066/SRR5960066_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960066/SRR5960066_2.fastq.gz
PRJNA396019	SAMN07544607	SRS2453318	SRX3118374	SRR5960067	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell189	PAIRED	140816663;167690379	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960067/SRR5960067_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960067/SRR5960067_2.fastq.gz
PRJNA396019	SAMN07544608	SRS2453316	SRX3118373	SRR5960068	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell190	PAIRED	51058219;60223783	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960068/SRR5960068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960068/SRR5960068_2.fastq.gz
PRJNA396019	SAMN07544601	SRS2453314	SRX3118372	SRR5960069	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell183	PAIRED	218521702;256381435	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960069/SRR5960069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960069/SRR5960069_2.fastq.gz
PRJNA396019	SAMN07544602	SRS2453315	SRX3118371	SRR5960070	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell184	PAIRED	225424392;266135199	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960070/SRR5960070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960070/SRR5960070_2.fastq.gz
PRJNA396019	SAMN07544599	SRS2453312	SRX3118370	SRR5960071	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell181	PAIRED	103656270;120531754	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960071/SRR5960071_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960071/SRR5960071_2.fastq.gz
PRJNA396019	SAMN07544600	SRS2453313	SRX3118369	SRR5960072	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell182	PAIRED	266493098;318334515	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960072/SRR5960072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960072/SRR5960072_2.fastq.gz
PRJNA396019	SAMN07544605	SRS2453311	SRX3118368	SRR5960073	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell187	PAIRED	16791510;19413251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960073/SRR5960073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960073/SRR5960073_2.fastq.gz
PRJNA396019	SAMN07544606	SRS2453310	SRX3118367	SRR5960074	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell188	PAIRED	107293246;129022032	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960074/SRR5960074_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960074/SRR5960074_2.fastq.gz
PRJNA396019	SAMN07544603	SRS2453309	SRX3118366	SRR5960075	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell185	PAIRED	69417640;81531550	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960075/SRR5960075_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960075/SRR5960075_2.fastq.gz
PRJNA396019	SAMN07544604	SRS2453308	SRX3118365	SRR5960076	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell186	PAIRED	62181644;72050585	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960076/SRR5960076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960076/SRR5960076_2.fastq.gz
PRJNA396019	SAMN07544807	SRS2453307	SRX3118364	SRR5960077	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell135	PAIRED	19343491;27457696	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960077/SRR5960077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960077/SRR5960077_2.fastq.gz
PRJNA396019	SAMN07544808	SRS2453306	SRX3118363	SRR5960078	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell136	PAIRED	39849703;59569837	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960078/SRR5960078_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960078/SRR5960078_2.fastq.gz
PRJNA396019	SAMN07544799	SRS2453305	SRX3118362	SRR5960079	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell127	PAIRED	28604138;42659629	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960079/SRR5960079_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960079/SRR5960079_2.fastq.gz
PRJNA396019	SAMN07544800	SRS2453304	SRX3118361	SRR5960080	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell128	PAIRED	4864972;7178977	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960080/SRR5960080_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960080/SRR5960080_2.fastq.gz
PRJNA396019	SAMN07544801	SRS2453303	SRX3118360	SRR5960081	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell129	PAIRED	28634185;42625992	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960081/SRR5960081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960081/SRR5960081_2.fastq.gz
PRJNA396019	SAMN07544802	SRS2453302	SRX3118359	SRR5960082	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell130	PAIRED	25747229;35984912	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960082/SRR5960082_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960082/SRR5960082_2.fastq.gz
PRJNA396019	SAMN07544803	SRS2453301	SRX3118358	SRR5960083	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell131	PAIRED	35172502;52637080	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960083/SRR5960083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960083/SRR5960083_2.fastq.gz
PRJNA396019	SAMN07544804	SRS2453300	SRX3118357	SRR5960084	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell132	PAIRED	29129691;43737778	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960084/SRR5960084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960084/SRR5960084_2.fastq.gz
PRJNA396019	SAMN07544805	SRS2453299	SRX3118356	SRR5960085	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell133	PAIRED	18062714;25387898	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960085/SRR5960085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960085/SRR5960085_2.fastq.gz
PRJNA396019	SAMN07544806	SRS2453298	SRX3118355	SRR5960086	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell134	PAIRED	21326539;31426895	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960086/SRR5960086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960086/SRR5960086_2.fastq.gz
PRJNA396019	SAMN07544738	SRS2453296	SRX3118354	SRR5960087	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell66	PAIRED	15888248;23170309	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960087/SRR5960087_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960087/SRR5960087_2.fastq.gz
PRJNA396019	SAMN07544737	SRS2453297	SRX3118353	SRR5960088	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell65	PAIRED	22079181;32824817	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960088/SRR5960088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960088/SRR5960088_2.fastq.gz
PRJNA396019	SAMN07544736	SRS2453295	SRX3118352	SRR5960089	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell64	PAIRED	18331238;27451918	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960089/SRR5960089_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960089/SRR5960089_2.fastq.gz
PRJNA396019	SAMN07544735	SRS2453294	SRX3118351	SRR5960090	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell63	PAIRED	23325228;34857016	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960090/SRR5960090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960090/SRR5960090_2.fastq.gz
PRJNA396019	SAMN07544734	SRS2453293	SRX3118350	SRR5960091	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell62	PAIRED	37636496;57502225	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960091/SRR5960091_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960091/SRR5960091_2.fastq.gz
PRJNA396019	SAMN07544733	SRS2453292	SRX3118349	SRR5960092	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell61	PAIRED	20458459;29259649	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960092/SRR5960092_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960092/SRR5960092_2.fastq.gz
PRJNA396019	SAMN07544732	SRS2453291	SRX3118348	SRR5960093	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell60	PAIRED	27600551;41323030	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960093/SRR5960093_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960093/SRR5960093_2.fastq.gz
PRJNA396019	SAMN07544731	SRS2453290	SRX3118347	SRR5960094	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell59	PAIRED	35448397;53473743	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960094/SRR5960094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960094/SRR5960094_2.fastq.gz
PRJNA396019	SAMN07544730	SRS2453289	SRX3118346	SRR5960095	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell58	PAIRED	25435926;35562612	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960095/SRR5960095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960095/SRR5960095_2.fastq.gz
PRJNA396019	SAMN07544729	SRS2453288	SRX3118345	SRR5960096	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell57	PAIRED	19144666;27694331	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960096/SRR5960096_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960096/SRR5960096_2.fastq.gz
PRJNA396019	SAMN07544675	SRS2453287	SRX3118344	SRR5960097	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell3	PAIRED	33072360;50090939	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960097/SRR5960097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960097/SRR5960097_2.fastq.gz
PRJNA396019	SAMN07544676	SRS2453286	SRX3118343	SRR5960098	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell4	PAIRED	42567659;63798674	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960098/SRR5960098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960098/SRR5960098_2.fastq.gz
PRJNA396019	SAMN07544673	SRS2453285	SRX3118342	SRR5960099	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell1	PAIRED	26523804;38853788	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960099/SRR5960099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960099/SRR5960099_2.fastq.gz
PRJNA396019	SAMN07544674	SRS2453284	SRX3118341	SRR5960100	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell2	PAIRED	22812691;28703843	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960100/SRR5960100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960100/SRR5960100_2.fastq.gz
PRJNA396019	SAMN07544671	SRS2453283	SRX3118340	SRR5960101	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell253	PAIRED	143587697;165146413	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960101/SRR5960101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/001/SRR5960101/SRR5960101_2.fastq.gz
PRJNA396019	SAMN07544672	SRS2453281	SRX3118339	SRR5960102	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell254	PAIRED	55963000;65254754	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960102/SRR5960102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/002/SRR5960102/SRR5960102_2.fastq.gz
PRJNA396019	SAMN07544669	SRS2453282	SRX3118338	SRR5960103	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell251	PAIRED	232261783;276964019	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960103/SRR5960103_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/003/SRR5960103/SRR5960103_2.fastq.gz
PRJNA396019	SAMN07544670	SRS2453279	SRX3118337	SRR5960104	9606	Homo sapiens	Illumina HiSeq 4000	KTN1260cell252	PAIRED	54732967;63536110	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960104/SRR5960104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/004/SRR5960104/SRR5960104_2.fastq.gz
PRJNA396019	SAMN07544677	SRS2453280	SRX3118336	SRR5960105	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell5	PAIRED	16414747;22995866	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960105/SRR5960105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/005/SRR5960105/SRR5960105_2.fastq.gz
PRJNA396019	SAMN07544678	SRS2453278	SRX3118335	SRR5960106	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell6	PAIRED	13072614;18577227	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960106/SRR5960106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/006/SRR5960106/SRR5960106_2.fastq.gz
PRJNA396019	SAMN07544868	SRS2453277	SRX3118334	SRR5960107	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell196	PAIRED	28322262;42893509	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960107/SRR5960107_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/007/SRR5960107/SRR5960107_2.fastq.gz
PRJNA396019	SAMN07544867	SRS2453276	SRX3118333	SRR5960108	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell195	PAIRED	25588797;38684167	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960108/SRR5960108_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/008/SRR5960108/SRR5960108_2.fastq.gz
PRJNA396019	SAMN07544862	SRS2453275	SRX3118332	SRR5960109	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell190	PAIRED	14691670;20647405	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960109/SRR5960109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/009/SRR5960109/SRR5960109_2.fastq.gz
PRJNA396019	SAMN07544861	SRS2453274	SRX3118331	SRR5960110	9606	Homo sapiens	Illumina HiSeq 4000	KTN126OPcell189	PAIRED	15538082;22481107	ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960110/SRR5960110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR596/000/SRR5960110/SRR5960110_2.fastq.gz
