president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Joseph R. Biden Jr.,Voters,9/6/2021,7/11/2021,7/13/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21277508,0,49,49,51.736315,43.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75149,143285,7/14/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/10/2021,7/13/2021,YouGov,B+,1292,rv,1.102264,0,49,45,50.329668,44.232299,"","",https://docs.cdn.yougov.com/w2zmwpzsq0/econTabReport.pdf,75150,143287,7/14/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/12/2021,7/14/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21216606,0,48,50,50.736315,44.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75172,143334,7/15/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/13/2021,7/15/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21170294,0,49,49,51.736315,43.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75225,143419,7/16/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/14/2021,7/18/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12666046,0,50,48,52.736315,42.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75247,143463,7/19/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/16/2021,7/18/2021,Morning Consult,B,1997,rv,.67430105,0,52,44,49.945862,45.001729,"","",https://assets.morningconsult.com/wp-uploads/2021/07/21050659/2107068_crosstabs_POLITICO_RVs_v1_LM.pdf,75261,143489,7/21/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/15/2021,7/19/2021,Global Strategy Group/GBAO (Navigator Research),B/C,1000,rv,.89039388,0,52,44,51.644461,43.501791,"","",https://navigatorresearch.org/wp-content/uploads/2021/07/Navigator-Toplines-07.20.2021.pdf,75260,143488,7/21/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/15/2021,7/19/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37762206,0,51,48,53.736315,42.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75258,143483,7/20/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/17/2021,7/20/2021,YouGov,B+,1272,rv,1.0943145,0,50,43,51.329668,42.232299,"","",https://docs.cdn.yougov.com/1aaz80mjhy/econTabReport.pdf,75264,143502,7/21/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/17/2021,7/20/2021,American Research Group,C+,991,rv,1.050777,0,54,43,52.354892,44.790093,"","",https://americanresearchgroup.com/economy/,75262,143496,7/21/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/18/2021,7/20/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20828834,0,50,48,52.736315,42.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75263,143500,7/21/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/19/2021,7/21/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20870347,0,51,48,53.736315,42.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75288,143570,7/22/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/20/2021,7/21/2021,HarrisX,B+,949,rv,.78305209,0,58,42,53.713892,43.262693,"","",https://thehill.com/hilltv/what-americas-thinking/564836-poll-67-percent-approve-of-bidens-handling-of-the-pandemic,75334,143676,7/26/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/20/2021,7/22/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20878302,0,50,48,52.736315,42.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75312,143625,7/23/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/19/2021,7/23/2021,Echelon Insights,B/C,1143,rv,1.2870817,0,55,43,54.674405,42.688217,"","",http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/July-2021-Omnibus-EXTERNAL-TOPLINES.pdf,75370,143758,7/26/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/21/2021,7/25/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12505963,0,49,49,51.736315,43.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75330,143671,7/26/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/22/2021,7/26/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37303169,0,47,51,49.736315,45.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75376,143777,7/27/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/21/2021,7/26/2021,Monmouth University,A,753,rv,1.4422228,0,49,44,49.90104,43.858186,"","",https://www.monmouth.edu/polling-institute/reports/monmouthpoll_us_072921/,75416,143843,7/29/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/21/2021,7/29/2021,Marist College,A,943,rv,1.7067453,0,50,45,51.071613,44.444089,"","",http://maristpoll.marist.edu/wp-content/uploads/2021/08/Marist-Poll-USA-NOS-and-Tables_202108020951.pdf#page=3,75454,143934,8/5/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/23/2021,7/26/2021,Morning Consult,B,1997,rv,.60325601,0,52,45,49.945862,46.001729,"","",https://assets.morningconsult.com/wp-uploads/2021/07/28050810/2107102_crosstabs_POLITICO_RVs_v1.pdf,75371,143816,7/28/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/25/2021,7/27/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20689251,0,46,52,48.736315,46.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75405,143820,7/28/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/24/2021,7/27/2021,YouGov,B+,1280,rv,1.1054839,0,49,45,50.329668,44.232299,"","",https://docs.cdn.yougov.com/v60y11605p/econTabReport.pdf,75406,143822,7/28/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/26/2021,7/28/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20750418,0,47,51,49.736315,45.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75415,143841,7/29/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/27/2021,7/29/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20762805,0,47,51,49.736315,45.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75421,143856,7/30/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/28/2021,7/29/2021,Morning Consult,B,2000,rv,.53996403,0,51,47,48.945862,48.001729,"","",https://assets.morningconsult.com/wp-uploads/2021/07/29154252/2107125_crosstabs_POLITICO_JAN_6TH_TRIAL_FLASH_RVs_v1.pdf,75417,143844,7/29/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/28/2021,7/30/2021,IBD/TIPP,A+,1026,rv,1.9806905,0,57,34,55.123028,37.818327,"","",https://www.investors.com/politics/president-biden-job-approval-bounces-defying-first-year-obama-swoon/,75428,143867,8/2/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/28/2021,7/29/2021,Harris Poll,B+,1788,rv,1.0055534,0,52,43,47.713892,44.262693,"","",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/1cee83b7-349e-608e-a515-a3df7fd88d0f/HHP_July_preso_vF.pdf,75431,143872,8/2/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/29/2021,7/31/2021,"Cor Services, Inc.","",515,lv,.57361793,0,43,51,45.356588,49.708773,"","",https://excellenceinpolling.com/wp-content/uploads/2021/08/2021-Biden-Approval-Numbers-8-24-21-crosstabs.pdf,75815,144598,8/31/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/27/2021,8/2/2021,Quinnipiac University,A-,,rv,1.5873793,0,47,44,48.848728,43.964749,"","",https://poll.qu.edu/images/polling/us/us08042021_regvoter_usag18.pdf,75443,143919,8/4/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/28/2021,8/1/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12459979,0,49,49,51.736315,43.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75422,143857,8/2/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/29/2021,8/2/2021,Global Strategy Group/GBAO (Navigator Research),B/C,1000,rv,.83344383,0,51,46,50.644461,45.501791,"","",https://navigatorresearch.org/wp-content/uploads/2021/08/Navigator-Toplines-08.03.2021.pdf,75452,143931,8/5/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/29/2021,8/2/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.3718373,0,48,51,50.736315,45.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75436,143888,8/3/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/29/2021,8/3/2021,McLaughlin & Associates,C/D,1000,lv,.76990828,0,54,45,52.688729,44.685273,"","",https://mclaughlinonline.com/pols/wp-content/uploads/2021/08/National-Monthly-Omnibus-8-2021-Release-.pdf,75491,143999,8/10/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/31/2021,8/2/2021,Morning Consult,B,1998,rv,.50961149,0,52,46,49.945862,47.001729,"","",https://assets.morningconsult.com/wp-uploads/2021/08/04063619/2107143_crosstabs_POLITICO_RVs_v3_SH.pdf,75440,143897,8/4/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/1/2021,8/3/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20627542,0,48,51,50.736315,45.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75442,143909,8/4/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,7/31/2021,8/3/2021,YouGov,B+,1233,rv,1.0722803,0,49,44,50.329668,43.232299,"","",https://docs.cdn.yougov.com/8w7calyx30/econTabReport.pdf,75441,143911,8/4/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/2/2021,8/3/2021,Redfield & Wilton Strategies,B/C,1500,rv,1.2486041,0,48,36,48.613423,38.916517,"","",https://redfieldandwiltonstrategies.com/plurality-approval-for-bidens-job-performance-amid-strong-party-division-over-policy-record/?utm_source=rss&utm_medium=rss&utm_campaign=plurality-approval-for-bidens-job-performance-amid-strong-party-division-over-policy-record,75499,144024,8/11/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/2/2021,8/4/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.206919,0,48,51,50.736315,45.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75453,143932,8/5/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/3/2021,8/5/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20717282,.00141016,48,51,50.736315,45.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75460,143950,8/6/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/4/2021,8/5/2021,HarrisX,B+,1103,rv,.47797346,.00859433,55,40,50.713892,41.262693,"","",https://thehill.com/hilltv/what-americas-thinking/567222-poll-55-percent-of-voters-approve-of-biden-as-president-47,75489,143992,8/9/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/4/2021,8/8/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12433796,.00253225,49,49,51.736315,43.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75476,143973,8/9/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/5/2021,8/9/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37111757,.01010731,48,51,50.736315,45.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75490,143998,8/10/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/4/2021,8/10/2021,HarrisX,B+,4918,rv,2.0544957,.07529444,54,40,49.713892,41.262693,"","",https://thehill.com/hilltv/what-americas-thinking/568007-what-americas-thinking-august-16-2021,75559,144150,8/16/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/7/2021,8/9/2021,Morning Consult,B,1996,rv,.29536371,.01002238,51,46,48.945862,47.001729,"","",https://assets.morningconsult.com/wp-uploads/2021/08/11064110/2108031_crosstabs_POLITICO_RVs_v1_SH-1-1.pdf,75498,144018,8/11/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/8/2021,8/10/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20620523,.00845897,48,50,50.736315,44.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75507,144041,8/11/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/7/2021,8/10/2021,YouGov,B+,1251,rv,1.0935315,.05194001,47,45,48.329668,44.232299,"","",https://docs.cdn.yougov.com/gh8y14nnzo/econTabReport.pdf,75508,144043,8/11/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/7/2021,8/10/2021,Fox News,A,1002,rv,1.78809,.11536065,53,46,52.355005,45.453961,"","",https://static.foxnews.com/foxnews.com/content/uploads/2021/08/Fox_August-7-10-2021_National_Topline_August-11-Release.pdf,75520,144073,8/11/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/8/2021,8/11/2021,Trafalgar Group,A-,1073,lv,1.7471471,.13150569,46.5,47.5,47.944921,45.887093,"","",https://thetrafalgargroup.org/TRF-CAG-National-Biden-Approval-Poll-Report.pdf,75540,144113,8/13/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/9/2021,8/11/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20700897,.00990665,47,52,49.736315,46.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75528,144092,8/12/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/10/2021,8/12/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20750957,.01136822,47,52,49.736315,46.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75537,144108,8/13/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/11/2021,8/15/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.124918,.00862793,46,53,48.736315,47.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75548,144127,8/16/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/12/2021,8/14/2021,Morning Consult,B,15000,rv,1.6163228,.13167369,51,45,48.945862,46.001729,"",T,https://morningconsult.com/2021/08/30/joe-biden-approval-rating-afghanistan/,75786,144541,8/30/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/12/2021,8/16/2021,Global Strategy Group/GBAO (Navigator Research),B/C,1001,rv,.8338536,.0893842,50,46,49.644461,45.501791,"","",https://navigatorresearch.org/wp-content/uploads/2021/08/Navigator-Toplines-08.17.2021.pdf,75741,144452,8/25/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/12/2021,8/16/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.37282904,.03384746,45,54,47.736315,48.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75565,144156,8/17/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/12/2021,8/18/2021,Susquehanna Polling & Research Inc.,B+,800,lv,1.2943597,.20810493,49,45,48.86006,45.391301,"","",https://thefederalist.com/2021/08/19/new-poll-from-the-federalist-susquehanna-shows-joe-bidens-approval-nose-diving-following-botched-afghanistan-withdrawal/,75689,144334,8/20/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/13/2021,8/16/2021,Morning Consult,B,1999,rv,.22575193,.02743952,51,46,48.945862,47.001729,"","",https://assets.morningconsult.com/wp-uploads/2021/08/18070558/2108064_crosstabs_POLITICO_RVs_v1-1.pdf,75561,144152,8/16/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/14/2021,8/17/2021,YouGov,B+,1250,rv,1.1079326,.16861164,47,47,48.329668,46.232299,"","",https://docs.cdn.yougov.com/oacaip2ls4/econTabReport.pdf,75618,144240,8/18/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/15/2021,8/17/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20759522,.02780263,46,54,48.736315,48.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75619,144247,8/18/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/13/2021,8/18/2021,Echelon Insights,B/C,1016,rv,1.2061782,.21854631,52,46,51.674405,45.688217,"","",https://echeloninsights.com/in-the-news/august-omnibus-political/,75703,144362,8/20/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/14/2021,8/17/2021,NBC News,B+,790,rv,1.2419088,.23273868,50,48,50.198016,47.547332,"","",https://www.documentcloud.org/documents/21046968-210188-nbc-news-august-poll-8-22-21-release,75707,144387,8/22/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/16/2021,8/18/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.20878537,.03239802,46,53,48.736315,47.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75658,144294,8/19/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/17/2021,8/19/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.2098327,.03707758,46,53,48.736315,47.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75690,144339,8/20/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/16/2021,8/19/2021,Morning Consult,B,1999,rv,.24488892,.04266707,50,47,47.945862,48.001729,"","",https://morningconsult.com/2021/08/19/afghanistan-withdrawal-blame-polling/,75686,144328,8/19/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/17/2021,8/20/2021,American Research Group,C+,992,rv,1.0572396,.28258016,50,46,48.354892,47.790093,"","",https://americanresearchgroup.com/economy/,75709,144392,8/23/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/18/2021,8/22/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.12718739,.02809317,46,53,48.736315,47.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75711,144399,8/23/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/18/2021,8/24/2021,"Cor Services, Inc.","",618,lv,.65858032,.20450279,40,50,42.356588,48.708773,"","",https://excellenceinpolling.com/wp-content/uploads/2021/08/2021-Biden-Approval-Numbers-8-24-21-crosstabs.pdf,75816,144602,8/31/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/20/2021,8/22/2021,RMG Research,B-,1200,rv,1.3087129,.41948504,46,46,44.774918,47.757176,"","",https://scottrasmussen.com/biden-approval-down-to-46-amidst-concerns-about-afghanistan-immigration-and-the-pandemic/,75778,144522,8/26/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/19/2021,8/23/2021,Suffolk University,B+,1000,rv,1.5628273,.50093698,41.2,55.1,42.793982,52.833532,"","",https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2021/8_24_2021_marginals_pdftxt.pdf?la=en&hash=301164CD931F9024A5DD32838B248D5FAD588050,75731,144430,8/24/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/19/2021,8/23/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.38181165,.09332768,44,55,46.736315,49.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75730,144429,8/24/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/20/2021,8/22/2021,HarrisX,B+,2846,rv,1.8381224,.47979773,49,43,44.713892,44.262693,"","",https://thehill.com/hilltv/what-americas-thinking/569035-poll-bidens-job-approval-drops-6-points-afghanistan-fallout,75727,144421,8/23/2021,09:56:24  6 Sep 2021
Joseph R. Biden Jr.,Voters,9/6/2021,8/22/2021,8/24/2021,Rasmussen Reports/Pulse Opinion Research,B,1500,lv,.21516863,.06270831,44,55,46.736315,49.268878,"",T,https://www.rasmussenreports.com/public_content/politics/biden_administration/biden_approval_index_history,75742,144458,8/25/2021,09:56:24  6 Sep 2021
